filename,community,emp_job_satisfaction,emp_engagement,emp_wellbeing,emp_burnout,emp_technostress,emp_stress,emp_work_life,emp_turnover_intent,emp_isolation,emp_autonomy,emp_flexibility,emp_belonging,org_firm_performance,org_financial,org_cost,org_real_estate,org_retention_rate,org_absenteeism,org_culture,org_productivity,org_job_performance,org_commitment,org_team_effective,org_collaboration,org_innovation,org_project_success,org_leadership,ctrl_monitoring,ctrl_evaluation,ctrl_policy,ctrl_oversight,n_employee,n_org,n_control,any_employee,any_org,any_control,any_firm_level
"drdujak,+18+-+Komanovics.pdf",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,1,1,1,0
e2025380.pdf,3,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,7,3,1,1,1,1,0
er-04-2024-0199en.pdf,2,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,1,0,1
fb24aaec11f23ae04cda9daba6bcbf8b4329.pdf,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,4,0,1,1,0,1
feduc-9-1512536.pdf,2,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,2,0,1,1,0,0
forgp-02-1360373.pdf,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,10,3,1,1,1,1,1
forgp-02-1430812.pdf,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,9,5,2,1,1,1,1
forgp-02-1448894.pdf,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,1,1,0,1
forgp-2-1499248.pdf,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5,6,0,1,1,0,0
fpsyg-13-1016368.pdf,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,8,4,0,1,1,0,1
fpsyg-13-833776.pdf,4,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,1,1,1,1,0
fpsyg-13-863197.pdf,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0
fpsyg-13-898405.pdf,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0
fpsyg-13-987976.pdf,2,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,9,7,0,1,1,0,1
fpsyg-13-988105.pdf,4,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5,3,1,1,1,1,1
fpsyg-14-1065593.pdf,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,3,1,1,1,1,1
fpsyg-14-1098336.pdf,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,1,1,1,1,1
fpsyg-14-1099138.pdf,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2,0,1,1,0,0
fpsyg-14-1110108.pdf,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,10,5,1,1,1,1,1
fpsyg-14-1150707.pdf,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
fpsyg-14-1155118.pdf,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,1,0,1
fpsyg-14-1173425.pdf,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,4,0,1,1,0,1
fpsyg-14-1193854.pdf,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,12,4,0,1,1,0,1
fpsyg-15-1383207.pdf,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,6,7,1,1,1,1,1
fpsyg-16-1524804.pdf,3,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,1,0,1,0
fpubh-10-796321.pdf,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0
g%C3%BCnther-et-al-2022-the-joint-role-of-hrm-and-leadership-for-teleworker-well-being-an-analysis-during-the-covid-19.pdf,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,2,0,1,1,0,0
glavin-et-al-2024-private-eyes-they-see-your-every-move-workplace-surveillance-and-worker-well-being.pdf,5,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0,1,0
"google,+qems_v5_i6_1227-1240_3333.pdf",3,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,5,5,0,1,1,0,1
gualano-et-al-2022-telework-related-stress-%28terra%29-psychological-and-physical-strain-of-working-from-home-during-the.pdf,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,1,0,1
guti%C3%A9rrez-crocco-et-al-2023-the-impact-of-remote-work-on-managerial-compliance-changes-in-the-control-regime-over-line.pdf,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,1,0,0
haun-et-al-2022-boundary-management-and-recovery-when-working-from-home-the-moderating-roles-of-segmentation-preference.pdf,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0
healthcare-11-00446-v2.pdf,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,8,7,1,1,1,1,1
healthcare-13-01943-v2.pdf,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,7,4,0,1,1,0,1
ijerph-18-05458.pdf,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,2,0,1,1,0,0
ijerph-18-10302-v2.pdf,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,1
ijerph-19-01267.pdf,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,9,4,0,1,1,0,1
ijerph-19-02602-v2.pdf,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,1,1,1,1,1,0
ijerph-19-03837-v3.pdf,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,2,0,1,1,0,0
ijerph-19-03879-v2.pdf,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
ijerph-19-04955-v2.pdf,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,1,0,1
ijerph-19-12016-v3.pdf,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,5,5,0,1,1,0,1
ijerph-20-01811-v2.pdf,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,1,0,1
ijerph-20-04182.pdf,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,1,0,0
ijerph-20-04781.pdf,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,0,1
ijm-05-2022-0223.pdf,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,1,0,1
ijwhm-02-2021-0042.pdf,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7,2,1,1,1,1,0
intr-01-2025-0041en.pdf,3,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0
iwad014.pdf,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,1,1,1
jcom-02-2023-0023.pdf,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,4,0,1,1,0,1
jeet-08-2024-0023.pdf,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,7,4,2,1,1,1,0
joem-64-e811.pdf,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,3,0,1,1,0,1
journal.pone.0323385.pdf,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,3,0,1,1,0,1
kim-et-al-2025-navigating-leadership-in-hybrid-or-remote-workplaces-a-systematic-review-of-employee-engagement.pdf,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,5,4,0,1,1,0,0
"leonardobattista,+6+Molè+2+2022+Theme.pdf",5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,3,1,1,1,1,1
lodj-09-2023-0490.pdf,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,3,7,0,1,1,0,1
main copy.pdf,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,6,7,0,1,1,0,1
main-2 copy.pdf,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,1
main-3.pdf,2,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,6,5,0,1,1,0,1
mastersthesis_paloly_santhoshkumar_haritha.pdf,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
merits-03-00010-v2.pdf,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,1,1,0,1
metselaar-et-al-2022-teleworking-at-different-locations-outside-the-office-consequences-for-perceived-performance-and.pdf,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0
mohase-et-al-2025-inclusive-leadership-psychological-safety-and-employee-voice-in-remote-and-hybrid-work-employees.pdf,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
mumtaz-2024-working-remotely-feeling-remote-the-role-of-digitally-mediated-communication-in-shaping-the-identity-of.pdf,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0
neu_4f18wr938.pdf,4,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
neu_ms397g103.pdf,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nordenmark-vinberg-2023-working-from-home-work-life-conflict-and-mental-wellbeing-in-europe-during-the-covid-19-pandemic.pdf,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,1,0,1
out.pdf,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0
papadonikolaki-morgan-2025-leading-psychologically-safe-digitally-enabled-project-teams.pdf,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3,4,0,1,1,0,0
pink-harper-rauhaus-2023-an-examination-of-telework-policies-balancing-work-life-demands-during-the-new-normal.pdf,2,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,9,7,0,1,1,0,1
proceedings-82-00084.pdf,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,6,5,0,1,1,0,1
qin-2024-the-impact-of-organization-employee-dialogic-communication-on-employee-engagement-in-remote-work.pdf,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0
rTdrqN64CyxbCtsx4mNjVWN.pdf,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,2,0,1,1,0,0
rbmt-21-03-e20221003.pdf,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,2,0,1,1,0,0
rege-07-2021-0116.pdf,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0
remote_work_jsis.pdf,3,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8,2,1,1,1,1,0
s10111-022-00693-4.pdf,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,10,5,0,1,1,0,0
s10639-025-13459-y.pdf,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,3,0,1,1,0,0
s11482-024-10340-x.pdf,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,2,0,1,1,0,0
s12144-022-02873-x.pdf,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,3,0,1,1,0,1
s12144-022-03492-2.pdf,2,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0
s12144-023-04250-8.pdf,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,1,1,1,1
s12599-024-00866-7.pdf,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,1
s12889-024-18178-6.pdf,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,1,0,0
s40299-022-00706-w.pdf,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,0,0
s41598-024-63518-6.pdf,4,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,5,0,1,1,0,1
s44202-025-00342-7.pdf,2,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,10,5,0,1,1,0,1
shah-et-al-2024-unlocking-the-work-life-equation-critical-analysis-of-telework-factors-for-optimal-balance-in-the-it.pdf,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,8,6,0,1,1,0,1
socsci-13-00036.pdf,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0
sokolic-2022-remote_work_and_hybrid_work-efri_5505-publishedversion-blfu2z-s.pdf,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,4,0,1,1,0,1
ssrn-4092787.pdf,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,1,0
ssrn-4518524.pdf,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,1,1,1
ssrn-4810633.pdf,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,1,1,1,1,1
ssrn-49323612.pdf,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,3,1,1,1,1,1
ssrn-5041183.pdf,2,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,7,6,1,1,1,1,1
ssrn-5085236.pdf,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,1,1,1,1,1
ssrn-5106503.pdf,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0
ssrn-5580850.pdf,3,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,9,6,0,1,1,0,1
ssrn-6107886.pdf,3,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10,2,1,1,1,1,0
sustainability-14-04220-v2.pdf,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,4,4,1,1,1,1,1
sustainability-14-04220.pdf,2,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,4,6,1,1,1,1,1
sustainability-14-05745.pdf,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,4,0,1,1,0,1
sustainability-14-05778-v2.pdf,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,3,0,1,1,0,1
sustainability-14-07146.pdf,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,5,5,2,1,1,1,1
sustainability-14-11722.pdf,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,6,5,1,1,1,1,0
sustainability-14-11874-v2.pdf,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0
sustainability-14-16108.pdf,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,8,6,0,1,1,0,1
sustainability-15-05952-v2.pdf,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,4,0,1,1,0,1
sustainability-15-10631-v2.pdf,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,3,0,1,1,0,0
sustainability-15-12489.pdf,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,6,5,0,1,1,0,1
sustainability-16-08278-v2.pdf,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,0,0
sustainability-17-01342.pdf,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,3,0,1,1,0,0
sustainability-17-02830.pdf,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,2,0,1,1,0,0
sustainability-18-04039.pdf,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,1,1,0,0
systems-10-00134.pdf,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,0,1,1,0,1
telework_2024_AAM.pdf,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
the-effects-of-being-under-watch-the-impact-of-electronic-monitoring-on-remote-workers-psychological-safety.pdf,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,7,3,1,1,1,1,0
weisman-et-al-2022-antecedents-of-organizational-identification-a-review-and-agenda-for-future-research.pdf,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
zmad007.pdf,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,1,1,0
zmad020.pdf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Актуальні+питання+економічних+наук_Ortynska,+A.pdf",3,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,5,1,3,1,1,1,0
“I_have_to_be_always_on”_–_man.pdf,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0
“Technology_is_killing_me!”_t.pdf,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,1,0,1
